word,sentiment
vaasuunnitelma,1
väkivalta käyttäyttyminen,-1
patriarkaalinenuusi,1
minnii,1
vaapikku,1
hyvähä,1
hyväkriittinen,1
kuuntelemaas,1
sosiaalisuuri,1
populäärimusiikki,1
puhelinmyyntimuu,1
rumast,-1
ruukkimainen,1
kiimasii,1
vaalikamppanijaa,1
lähetyssaarnaajatyyppinen,1
kajjaanii,1
uuuskonnollinen,1
kerjäläinenmustalainen,-1
musttikkapiirakan,1
fantastinen,1
rakentaavaan,1
hauskahkot,1
vhhhbccrdjyfeatureyoutube,1
oscarehdokkaaksi,1
hyökäävällä,-2
piinaavakipeä,1
soveliaanpaa,1
toiveikkaana,1
vakuuutusyhtiöt,1
vahinoa,-1
super lahjakas,1
ladukkaaksi,1
aaa kerhon,1
sikakiihottavaa,1
ehdokkkaaksi,1
suurmmalla,-2
ex paras,1
laittananut,-1
itkustan,-1
irkkufestivaali,1
nauraamik,1
palkkalainenporukka,1
intiimipuuha,1
viisampaa,1
suuriruutuinen,1
grafiikkamainen,1
yksilihapiirakka,1
suuunnikkaana,1
vapaaa,1
ampuakko,-1
typerii,-1
riikka,1
oottaakaapaa,1
musiikkipitoinen,1
palestiinalaistyyppinen,1
viittttujen,-4
kosteusongelmainen,-1
huomaavaisuuttaki,1
kaverrannut,1
ewikkaa,1
hehtaarihuulinen,1
hyväksyvt,1
hyötyökin,1
suurimpii,1
kunniottakkaa,1
rauhallisemmal,1
läheisyysriippuvainen,-1
puikkoheiluttaa,1
kertoisi hauska,1
tuhovaa,-1
viikkooka,1
eurofanaatttinen,1
roikkuvanaamainen,1
kaksinkertaistuuu,1
paavonmaana,1
valhe diibadaaba,1
omistaajaani,1
pahhaan,-1
iinaa,1
uuuiiii,1
viikkol,1
uutinengrafiikka,1
murhailevat,-4
mukavuudenhaluinenuusi,1
voitttoooo,1
hyysäysuutisia,1
erityiaasemaa,1
vastaanosttamaan,1
itsemurhanki,-3
kiusoittelmaan,-1
uudestaankaan,1
väärii,1
seksistista,-2
kiinnostamaanolemme,1
sairausvakuuttaa,1
tuhoutuinen,-1
normaaliaktiivinen,1
normaalirälläkkä,1
hhyvä,1
paskapalestiinalaisten,-1
raaempaa,-1
kiukkuinentakki,1
kimpparunkaamaan,1
itkemäs,-1
turhaaa,1
vähääään,1
hautomis,-1
huhtikuussaa,1
anonyymiverkko,1
tapaaloittaa,1
svedusomput,-1
oikosulkuunasiakkaalle,1
maaaasta,1
hyväksikäyttävällä,-2
manipulatiiviset,-2
manipulatiivisissa,-2
manipulatiivisuusi,-3
hyväkuntoselt,1
voimakkkaampi,1
tyhmimä,-1
myrkkyttäminen,-1
hyvälihainen,1
asekapinallinen,-1
rauhallisempoi,1
saaatanallinen,-1
saatanallinen,-1
helvetillinen,-1
saanaamaan,1
hyvänkokosia,1
hurrrrrrrrja,1
palkkasaadakassa,1
reipasliikkeinen,1
pedofilisoimiseksi,-4
pilattuuskomattomattomat,-1
kikakkaa,1
huoratareissu,-2
kumpuuusi,1
haalilaiset,1
semmoooosta,1
passiivinen aggressiivinen,-2
ärsytysoireinen,-1
laitteestatehdas,-1
itseriitoisuudella,-1
itseriittoinen,-1
juntti,-1
iloitseen,1
paskoimmista,-1
vahingonkorvvelv,-1
liityymä,1
tukiintensiivinen,1
valeherätä,-1
haalikolla,1
laksatiiviriippuvainen,-1
paskaisten,-1
kaverillas,1
pedofiiliosaton,-4
myrkyisessä,-1
hyvällekkään,1
hyväkdymään,1
kusetttaa,-2
nuuskamuikkuseen,1
gmo paska,-1
ikkunanpinaa,1
turkkiinmist,1
mustamaalamaala,1
super käytännöllinen,2
yyperplussaa,1
tanssoopaikkaa,1
rikollinenmieli,-1
paskiainenakka,-2
paskimmilla,-1
hyväarssinen,1
ärsyytymis,-1
kyrpäs,-1
kyrpääs,-1
hyväkssikäyttö,-2
sieluton,1
pahaakaksi,-1
sierraa,1
avioli,2
viiltelyy,1
ottamattamuutamii,1
kokkomuu,1
hyväkätöksinen,1
hyökkäämnme,-2
hauskaaik,1
kaaoottista,-1
garmaantuu,1
ystävätäs,1
hyvämaineinenuusi,1
halvaantu,-1
suurudenharhoissa,-1
hienostuneempaaa,1
paaskivi,-1
pusutellen,1
iiiihhania,1
kuusamotakkaan,1
kostetat,-1
hieromaliikkeitä,1
vaikkapuu,1
ahdistavvaa,1
valiiiii,1
kaunen,1
hyvämielinen,1
muidikkaat,1
hurmahenkisinä,1
riehakkaala,1
isänmaallisuuspuheisiin,1
idiooti ääliö,-2
itkuu,-1
haluukaa,1
siistitukkainen,1
ppilluuuu,-2
lahjoton,-1
tuhoatte,-1
lahjoitatte,-1
halipatsuippelia,1
duuniinent,1
naijakkaa,1
ministerinäirvokkaisiin,1
itkulles,-1
tiilii,1
yllättävässa,1
valelääketieteellinen,-1
tuskanpunainen,-1
tavarraa,1
kaikkimuutkin,1
nkkjkkk,1
naaatitaa,1
hyväkiskäytöstä,1
persoonallisuuhäiriöisiin,1
stressittömämpi,-1
ollenkaanmiss,1
muuttoherkkä,1
pahimmillaan,-1
hyväksyminen luopuminen,1
paarantaa,1
kiussatu,-1
hyyyyyiiiiiiiii,-1
huorrata,-2
sähhkönsiirto,1
itkettämmää,-1
rumanvärinen,-1
dreploamatiikka,1
sepeliikka,1
tyhmimpii,-1
pahanlainen,-1
pedodiilinen,-4
pahaassa,-1
annuuuu,1
super vahva,1
liidaan,1
vaarallistakinn,1
musitakkaan,1
trakkaa,1
hyökkääjö,-2
maanjäristysherkkä,1
hyvämoraalinen,1
iäisyydeltäkaikki,1
kuuntelemhaan,1
piiiienen,1
kaverijas,1
juurimkoskaan,1
debunkkaaminen,1
suurakkosista,1
narsismiskaan,-1
kiekkomomisaarit,1
transu ystävällinen,1
kauneimmille,1
uuuuuuuuu,1
thikkulounnaannjee,1
hypytin laitteella,-1
kiusamiseksi,-1
kaasarii,1
kikkiii,1
poliitikkojenkii,1
halvallakii,-1
avioliittotapainen,2
surullikseksi,-1
ilosilmäiset,1
syntiinlankeamus,-1
paskakikkara,-1
iloinen ilmeinen,1
aseettu,-1
paskempaa,-1
upeaa,1
vakkaripirkkoja,1
merkkiliikkeinen,1
ilmastonmuutosviagraa,1
mahdollisuusuusi,1
super riippuvainen,-1
vapaamuurius,1
pervo kustaasta,-2
murhakiihkoinen,-4
rakastavansi,2
uuvutaa,1
aseenkäsittelykykyinen,-1
nuuskuttelemaan,1
minnekkaan,1
paskatuottaja herja,-1
tuuulettuvallla,1
avioliitossameill,2
keljonkankaaalla,1
pakkotahtisuus,1
hydraliikka,1
normaaliim,1
iänkkaikkisen,1
super salainen,1
hautapaikkatoimintatai,-1
huumorintaajunenp,1
ilonantsilaiset,1
oranssi peruukki käkkärä hiuksinen,1
katkeroitunnut,-2
paskimmista,-1
pienintäsosiaaliturvaa,1
siiionismin,1
viimetippaan,1
seuraavaalle,1
ystävätärinnokas,1
turvallisuuspoliittiinen,1
kiusaamistapauskiusaaja,-1
itsetyydytyslaittakaa,-1
laajantaa,1
puukottaavat,1
iiiiiiiiihana,2
ärsytävä,-1
shyh liitto,1
kusiipään,-1
kohtuuhintainenuusi,1
viihdemaafi,1
vainoamisita,-2
väärinluulemaan,1
huoramielinen,-2
tuuumaa,1
analyyttisempaa,1
slka kapinallisten,-1
väkivaltainen,-1
stoppaamaan,1
poliitttista,1
kosteuspitävä,-1
hyväksikäyttämän,-2
vastaaamaan,1
kyykkääminen,1
kikkelii,1
parhaimpaaan,1
paskankaaan,-2
polttaa,-1
aitttaa,1
fiilaat,1
multirikkaat,1
kuosmanen ihana,1
murhastase,-4
kännykkäriippuva,1
facebuukkiriippuvaisista,-1
laittomii,-1
antaakkin,1
trollaamine,-1
sairaslommaa,1
kurjatekijä,-1
valitaktiikkaa,1
heijakkaata,1
murhasiva,-4
viidentuuman,1
hmmnnn,1
pelastuspomo,1
pervoksi,-2
kiiiiiiitollinen,1
valekk,-1
pulkkaatai,1
murharaiskaamaan,-4
kiiusallinen,-1
ärsyittävä,-1
vapaapulsatiivinen,1
super ihana,1
nuorisotakkuuksi,1
kunnossamiss,1
musiikkileikkikoululainen,1
kasvihuonekaasuvapaa,1
kkiinnostunut,1
ääri rasistinen,-2
itkull,-1
varmuuskopiioon,1
vaanvaanvaanmies,1
syntymättämien,1
vaaan,1
vihosen,-1
nukkuesssa,1
laittalaa,-1
positiiviiset,1
uusisänmaallinen,1
raakamaistaa,1
uudelleenasuttaa,1
vasliittosill,1
maalainenmaa,1
itkonniemeä,-1
hyväkasyminen,1
parkkaa,1
laitokses,-1
perkelesuomalaiset,-1
kaunis,1
rehellisyysneutraali,1
ihailileiri,1
laamaantunut,1
syylllistynyt,1
vauvapalstalainen,1
kuntiinsarasistinen,-2
puhdikkaan,1
hyvvän,1
kkiusaantuneena,-1
myrkkypudistamo,-1
itsemurhamyönteinen,-3
aatteellinenuusi,1
kusipäämäisimmät,-1
inhokapitalistinen,-2
naapuurisi,1
idioottiminen,-2
puukkaavat,1
ärsyyntyäherkkä,-2
pyysmetrinmakkaraa,1
akkunaluureillaolematon,1
vaahtotaa,1
rikastutakkaa,1
miksiiiiiiiiiii,1
punikkilaan,1
uudestiisyntynyt,1
rikollinenalku,-1
uniikkimallinen,1
isänmaallisuushenkinen,1
huomennakkii,1
hiilennokeamaa,1
trollaattori,-1
viimeinenrakastan,2
hyvänen aika,1
oottaaa,1
viikkosumma,1
haukutaaan,1
lukkko,1
uuutisena,1
vaaditakkaa,1
vaatsaa,1
saaavuttanut,1
tärrrriseväkaluinen,1
nöpönuukaa,1
armaaan,1
pikkuvauvaaika,1
halius,1
saatanaasenteellinen,-1
sielullinen ruumiillinen,1
reeperpaaan,1
huutammaan,1
kiusaajt,-1
perusssuomalaisiin,1
vastakkaan,1
monikulttuurisuuss,1
rauhajuutalainen,1
kiinnileikkaus,1
vihaajatantakaahan,-1
väkivaltariski,-1
lakkoherkkä,1
masukkaan,1
nukahtaakkin,1
hyökkäämäs,-2
musiiikia,1
digipokkariin,1
hyväksikäytettäviä,-2
märrrrrrrkä,1
kiusare,-1
liikevaihtoverovapaa,1
banaanilaatikollinen,1
tutustunukkaan,1
pussikkaampaan,1
mahollisuuksii,1
idcbaaa,1
istuttaaaika,1
vittusä,-3
ottaaei,1
tyyyppi,1
kuseessä,-1
viiksii,1
uukkari,1
aseti,-1
viimesunnuntaisiin,1
rakasparas,2
rukkaaamis,1
rakkkaudelliseen,1
kuseinen,-1
vittuillakses,-3
kiusaaminen,-1
tehokkaamapaa,1
pahakurki,-1
vastuukannattaa,1
suutempaa,1
hyyvä,1
npikkuhiiljaa,1
huolestuttavaaaa,1
masennus aiheinen,-1
hyväksikäyttämäänsä,-2
naurettaavaan,-1
hyväkäytöksinen,1
rumanainen,-1
paskee,-1
paskavasuri,-1
hyökkänyt,-2
hiekkaneeeekeri,-1
kauneimaksi,1
kusipäisyydellä,-1
kiinteäpalkka,1
kapinallis,-1
murhaterve,-4
hauskaalauralla,1
kauniiit,2
nuoleskellataktiikka,1
karkuutetaan,1
väkivaltasuus,-1
vihamielilisyys,-1
hyväkskäytön,1
normaalikokosii,1
piilodemarityylinen,1
haukkuatakki,1
paskaallas,-1
ikkkunansa,1
nukkumaasan,1
paskin,-1
kiintokuuntion,1
kaveritapainen,1
vihanneksii,-1
arvokkaakkaaksi,1
naapurimaavastainen,1
ärsytyskäyrä,-1
vanhemmillekkaan,1
eloktroniikkaa,1
hyvä osainen,1
poliitikkauutinen,1
alankomaat sinterklaas,1
piispaasuinen,1
pilkaliselta,-1
kiinnileikkausta,1
maassaololupaa,1
silmiinpistaviin,1
kiihkosateenkaarimainen,1
varoittaakaa,1
rakkaas,3
kuukaart,1
viiltosuojaavia,1
kekkalehtii,1
uraaninkaivuu,1
asettuunt,-1
sulaaalue,1
istuumaan,1
pikapaikkaavat,1
myydätypykkä,1
väkivalta pöyristyttävää,-1
ökyrikkaalle,1
vastiikkeettomat,1
rohkkea,1
pukeettii,1
suursaimaan,1
valettaitsell,-1
ärsyttän,-1
armmollinen,1
järkyttävät,-1
järkyttävä,-1
hirveät,-1
kamalat,-1
kamala,-1 
tuskalliset,-1
rumatx,-1
ihanaakokemusta,1
siistipaikka,1
ihanaaaaaaaaa,2
vittumaisilöe,-3
hyväkroppane,1
monikulttuuriihanaa,1
siisti,1
ryssäpiru,-1
vale apostolinen,-1
kilttii,1
vitttumaisia,-3
kiilloittajaa,1
kusetus gallup,-1
idiots,-2
kusettus,-1
hakattiii,-3
paskahaistattaa,-1
orjatnaiset,-2
ristiriiitaista,-1
ristiriitainen,-1
vainomaa,-2
sensuurihakuinen,-1
kauniinpaan,1
freudenthal rasistimitalillaan,-2
vahingoittonut,-1
valtavvaa,1
vaankorruptio,-2
uuskonservatiivisille,1
rumamallinen,-1
passiiivinen,1
tiikkainen,1
iloinen milentilassa,1
työttömyysturvaton,-1
mullistavaa,1
pillunpuuttesta,-1
tuhotaväline,-1
hyökkä,-2
laadukaampi,1
paskasena,-1
väkivaltasta,-1
lutkahtava,-2
kidutusvastainen,1
trollinen,-1
kiusaamisiellaan,-2
ikiliikkuva,1
kiiinnostavalle,1
idioottihyrreistä,-2
rakastamis,2
ystävätteretkin,1
hyväkatteinen,1
kyrpäjen,-1
anarkokommunismi,-1
väkivaltakäyttätymisistä,-1
kiusaty,-1
vihallaa,-1
kurjaa,-1
nikotiinivapaa,1
rikoskarajia,-1
takaisinlaiittasiit,-2
vahinkotalla,-1
facebookkiinkuvottaa,1
sensorinenpainotteinen,-1
kusetustacom,-1
luuuseri,-1
tietyntyyppinenn,1
suuuret,1
voimakkaammpi,1
rakkaala,1
paskanjauhantaa,-1
syntisarka,-1
hyvälaatust,1
maakaasukäyttöinen,1
musiikkikirjoittaa,1
suurmaatiloile,-3
palsta armas,1
kuurupiiloilevaa,1
romukaunis,1
sataiii,1
parempihhii,1
kylmääää,1
haaaveeksi,1
sairaaan,1
hävyyttömyyksiä,1
itkiharvinaista,-1
hakaatte,-2
hautaaihmiset,-1
pilluennen,-1
kikkeliskokkelis,1
liikaherkkä,1
selkäänpuukotuksiin,1
pahaneva,-1
alkuuhuumaa,1
kukkaankukkuvak,1
ilkkalaa,1
viivakoodittaa,1
työttömie,-1
plastiikkishouta,1
samanviikkoista,1
rumakasvoinen,-1
viakkuu,1
arvaamattomii,1
urheaa,1
vähentääviikko,1
eriikka,1
normiiii,1
buutaamaan,1
palkkaa,1
perunaariisiä,1
kiinteyttääkkin,1
kiusaajavanha,-1
hitaanpaa,1
sosiaaliliberaali,1
rekkautukaa,1
kuuluisikkin,1
hengellinen,1
rosmariiniöljypoistaa,1
peeeetriiii,1
naurannut,1
kuumeinenuusi,1
hauskapidotkaveri,1
uskaltaajakki,1
fiiraavaa,1
vihapuheinen,-1
vaaditaankaikki,1
bunkkiperhanaa,1
kaunosieluinen,1
huomaaamaton,1
jumaamaan,1
hyvää,1
spämmiii,1
saikkuu,1
aliliikkuva,1
uuteenvanhaan,1
hiekkalaatikkotasoinen,1
siihensuuntaa,1
yllättän,1
kiinnnostanut,1
vituralllaan,1
vaalipiirim,1
hyiiiiiiiiiiii,1
paskasii,-1
erioavaisuuttaa,1
harmittaa,-1
klikkauskaan,1
hautajainenväki,-1
laitttoi,-1
pedontappamaa,-4
ikuisuuksii,1
anarkisi,-1
syöpäväärä,-1
pahinmalle,-1
uhkaavamaa,-2
natsi symppis,-2
vahinkojiipeistä,-1
suoravaiivaisempaa,1
avioliitotheist,2
tuskassaa,-1
hiiiiirveän,-1
huijaussumma,-2
radikaalii,-1
paskaakipaskempaa,-2
hyvääon,1
vittusuomalainen,-3
anarkisten,-1
tuleevaa,1
inhotaa,-2
rumarumaruma,-2
vihamiehinen,-1
paska,-1
propagandasyinen,-1
valekuolla,-1
vakaviinkiin,1
uudenkarlepyyn,1
insinöööööristä,1
vastiikkeettomista,1
iiiiihaaaan,1
kaanaanmaan,1
suuuressa,1
forkkaamaan,1
pervekkeelta,-2
sukupuolineutraaliikä,1
luulinsuuri,1
homo euroopppaa,1
suuermpaa,1
muutenhohkaa,1
huumeidenn,1
vihaamiehiä,-1
kaljaaaaaa,1
huumehörhömöykkäys,-2
pahalle,-1
hyvääääää,2
sensurinut,-1
aamiainentapaaminen,1
kuittaanmaan,1
lahjoitanut,-1
maahanmuuttajakielteinen,1
raakkaa,1
hyvälyä,1
kokonainentyytyväisyys,1
hinttioloinen,-2
korkkailemaan,1
katkeroinut,-2
heijaaa,1
havupuu uute,1
pahatpoja,-1
suurvoitaa,1
isänmaallaallinen,1
kaakkoinenaasialainen,1
pahasuopaluonne,-1
kiusakko,-1
viimeviikolta,1
asennevammane,-1
valehtelmaan,-1
murhanut,-4
isis kapinalliset,-1
hyötykäytöön,1
matkustaasataa,1
rasistinenliitto,-2
luikkaalle,1
mamu rikollisten,-1
iloluonteinen,1
lyriikkapitoinen,1
suosikkityylinen,1
riistavapaa,1
mahtaavaamukava,1
vaastuullinen,1
haastellisiin,1
aloitustausko,1
hyökkäsivä,-2
nopsaliikkeinen,1
itsemurhata,-3
murhaamis,-4
ihhmillisyys,1
kiukkutteluusi,1
laittanuut,-1
jokkiisen,1
kkauniskaikki,1
kiusavapaa,-1
kaveriuskova,1
uusliberaali,1
puukko raineri,1
vikkaassa,1
laittakaaha,-1
hyväkay,1
bruukaa,1
sielutaidella,1
uudemaan,1
vieraallla,1
myrkyttääpoliitikko,-2
liikkuakustannus,1
hyiiih,1
mastuurbaatio,1
kokennnut,1
taiii,1
trolleila,-1
natiivimaan,1
kauneimmilla,1
voimmakkaan,1
surulllinen,-1
viikkolopputissutella,1
kummatkaann,1
aseenta,-1
mustasukkaisuuten,1
gempsuuuuu,1
hiiipuvainen,1
inhoreailstista,-2
pedoilt,-4
kaataa,1
staaan,1
suomimuunmaalainen,1
nivelrikostuskallinen,-1
katematiikka,1
postaamaa,1
humanitaarinenuusi,1
huuhaamyönteinen,1
koiraakissaa,1
vajaatoimintakannattaako,1
kiinteistövastaava,1
skyyttaalaisten,1
voimaakkaaksi,1
pedofiili ihminenpeto,-4
hyvväen,1
tyhmemp,-1
itkuherkkyys,-2
katkerala,-2
helpppooo,1
yhdenvertaisuuttaa,1
kusttaa,1
vahinkoaiheuttaa,-1
salattaavaa,1
huorailemaan,-2
kaunus,1
ryssä ikiaikainen,-1
vittuhuono,-3
intiimiimpää,1
tarkkaanniissä,1
maailmannnapa,1
paskalakkine,-1
huumepoliissi,1
tieliiikennekelpoinen,1
vaihdukkaan,1
laakkosella,1
virkkeeellä,1
toooorniaainen,1
hyväksytt,1
kiusaamiseenterroriin,-2
vihasekainen,-1
tehokkaamin,1
rumatikkiystävä,-1
hyväalaatusia,1
aasiakkaat,1
viiittua,-4
paskha,-1
idioottimaisii,-2
kuuluukinappivanhemmat,1
rahalikkuu,1
erikoinenjoukkojakki,1
kokonaisuuus,1
pahitteksi,-1
viimaassuomifi,1
euraasian liitto,1
vihoviimeisestä,-1
pahasävyinen,-1
tapaamisestaa,1
takkiheiluttaa,1
kulluu,1
kiiittiset,1
ankkatimbaalikertokaa,1
tiilainenuusi,1
vasliittoarhinm,1
kiitollinn,1
nukkutaan,1
ylistäkuuluu,1
korkkiruuvikiero,-1
kiero,-1
hyvähyvähyvähyvä,1
narsismis,-1
hyväksytävänä,1
valejtelija,-1
koulukiusaamiltaan,1
yllättäävää,1
vittumaisenpi,-3
rikolliiset,-1
viikkoasuihkuttelu,1
helpottaaolisko,1
vaihdakkaan,1
kusininen,-1
sensuurihenkinen,-1
hyväksikäyttävästä,-2
väkivaltaperäinen,-1
iloiselta,1
ostajillevaatii,1
lihaksikkaas,1
ärrrrrrsyttävä,-1
tarmikkaalle,1
laadukkaampi,1
ravinteekkaallista,1
rohkea,1
pahahinta,-1
huijausmin,-2
laitteenmist,-1
trezzaantunut,-1
slingikopissaihana,1
vihanespadat,-1
kavereillelis,1
kusetussarjaa,-1
kiikkus,1
vaaralllinen,1
ihaaaaanat,1
helsingin uudenmaan,1
helsinki uusimaan,1
sensuurisyinen,-1
itsemurhaki,-3
etuisuuksiinaamuvuoro,1
häirikkövaltuuttaa,1
kiihoittavampaa,1
isis paskiaisten,-1
kusivärinen,-1
kokkilaan,1
hmiehelleniinrakkaalle,1
mahtuakkaan,1
mamukriittisyysvastaiseksi,1
maahanmuuttokriittinenvastainen,1
viiskymppii,1
idiootittimaiset,-2
kiinnostaaja,1
akuuttii,1
varmuuttaa,1
asennusluvallinen,-1
kiusaantuneita,-1
arabi matu,-1
runkkuporukka,1
volmakkaisiin,1
hyväksikäytetyistä,-2
uusityylinen,1
itkuinenmit,-1
syntisnä,-1
lahottaamainen,1
kiusatavastainen,-1
paskomiskelpoisia,-1
vittuakaa,-3
kuuliainenuusi,1
juutalainenkäsityssäkki,1
rumaanen,-1
kuuukkeli,1
hiekkalaattikkokin,1
huijauspaikkapienest,-2
bolsheviikkikapinallisista,1
kulttaa,1
vahinkoherkkä,-1
runkkkaaminen,1
valehtelioille,-1
paskarikollinen,-1
vaatteisaa,1
viihtymaa,1
hyväksikäyttäjäatmlle,-2
viharikosssyytteistä,-2
mamu myönteisiksi,-1
pahaamieltä,-1
konrervatiivisiipi,1
kauneimmillaanoli,1
mukaanparas,1
taaikka,1
mukaanliittäminen,1
valehdellasyytös,-1
kuupaan,1
luulevaisuuden,1
kapinallinenliike,-1
korkeaälykkyys,1
kapinallinenalue,-1
riittosampaa,1
kaveri,1
vataavaan,1
invaliidliliiton,1
isänmaaa,1
jonnekinkauniita,1
vaivattaa,1
hyväksyttyvämpää,1
raflaavaa,1
avioliitto aktiivi,2
ominaisuuksiltaa,1
turkkiikä,1
kapinaanperk,-1
ryssänokialaisille,-1
himmaamaan,1
kiusaamisests,-1
hyväkestoinen,1
rikollisisa,-1
rikosluontoinen,-1
ihanaa aivanihanaa,1
kkiinnostunu,1
parempaavirtaariseupnet,1
kiinniottaapaikkakunta,1
aukkoinenuusi,1
positiivinentäkki,1
neekerii,-1
valepaska,-1
vihanlietojapuolue,-1
myrkynvihreitten,-1
vittumaanen,-3
ainaliikkunut,1
tippakkaan,1
peruutuspiipitintä,1
murhaajaromppainen,-4
flesukkaan,1
mamu myönteisimmille,-1
erinomainen,1
valehtelijoitayksi,-1
itkeämään,-1
rauhaehta,1
kerjäläinenmummo,-1
onniiiiiii,1
arvokkkaaksi,1
maahanmuttokriittisiä,1
vihatipunen,-1
pervola,-2
vihaalietsovassa,-1
sielukulta,1
maahanmuuttanut,1
rasistipaska,-2
kiusattuei,-1
rasistinenhenkinen,-2
taivaaliista,1
suvaitsevaisuudeen,1
halinnet,1
swääääg,1
muunnellapotentiaali,1
idioottipaska,-2
vannesaahaajaa,1
kaatuunut,1
kaunisupea,1
kuulokkeeisen,1
raakasumma,2
arvokkaappaa,1
viihaavat,-2
verrtaa,1
syntihyväksyvää,-1
viimesijaisuus,1
maaaaar,1
uhkaikee,-1
yhteenliimaavana,1
joulupukkiinsek,1
mustiaaukkoja,1
mosaiikkimainen,1
apteekkityyppinen,1
halinnan tunto,1
sieluttomat,1
valtiontakaamaa,1
pahaarahan,-1
hannuuuuu,1
väkivaltasessa,-1
hyökiminen,-2
huutokaukkakeisari,1
rikollollista,-1
uudelleenasentamaan,1
valefar,-1
dandandaaaaa,1
vaalivalvojainentilaisuus,1
vihaddisteina,-1
taivaaallisia,1
idiottitekis,-2
paham,-1
kolmeviikkoista,1
vähäään,1
vastuujakaa,1
posiiitiivisesta,1
tyrkkyjulkkisten,1
hullumutta,-2
laadintaanei,1
liikasuuri,1
kusiluikku,-1
korvaaaaaaaaaaaamattoman,1
trollaamiseksitodella,-1
parkkeeraaa,1
työttömien,-1
surutonna,-1
vihasimman,-1
joululaulutilasuudetkaan,1
taviaanaan,1
ajettiii,1
matu kriittistä,-1
raiskuu,-3
naamioutuu,1
goreofaakkikko,1
suurellapaatoksella,1
voimkkaampi,1
kavereitamit,1
spurguanzzy,-1
idcbcaaa,1
hallavallaaaaa,1
asiaanliityvä,1
kokonaisuuttaa,1
vainonta,-2
itselaatimiin,1
älykkyysoamäärää,1
kankaanniemitarvii,1
vastuullisuussertifioida,1
lakkoiluttaa,1
suuremmaan,1
tyyytväinen,1
hakkeroituu,1
vaatii,1
duunibuumifi,1
pihasuunnitelijaan,1
israel vihamielinen,-1
maukas,1
hyväksyämerkintä,1
pervarilliset,-2
maanpaallinen,1
niiralaan,1
kuuuntelen,1
manipulattion,-2
kuolemaalaisuus,1
kuukautinenpikkuhousut,1
pikkku,1
kiusakkaa,-2
varoiittaa,1
kaunihiksi,1
nuuksaa,1
juutalainenuusi,1
niinii,1
vvvoqnismwgo,1
nöyryyttäjä,-1
fyysikaaliset,1
laadukkamman,1
halila,1
nuorekashymyilev,1
myyntikikkailla,1
vaihaaa,1
akkaanen,1
monikulttuurivapaata,1
öyhöttäjältä,-1
pahikainen,-1
nuoruudessaaan,1
paakkumainen,1
lahti paska,-1
bb asukkaana,1
kokeilemaanparas,1
uuuaaa,1
vihaaa,-2
aahanmuuttovastaiset,1
salaisuusmysteerisyys,1
itseskuuttaavan,1
perusduunaripalkkainen,1
nuukkuu,1
kuvakaappaamaan,1
kyykkymannnen,1
huijarimainen,-2
inhottavista,-2
hukkamainenuusi,1
paskoomiset,-1
valetyöllistää,-1
valehtelavat,-1
romantiikkanälkäinen,1
pahasortti,-1
tunketunut,-1
vastaamaanlis,1
mmasensi,-1
paskhahousut,-1
raiskaajarikollinen,-3
sieluttomista,-1
huorapersehinttaroinnista,-2
peeeeerkeleeee,-1
pahanilkeinen,-1
onnnneksi,1
sovitturikollinen,-1
pikkuliisan,1
asemaaukio,-1
surullistakin,-1
sielulliseen,1
paskasina,-1
ryssäletto,-1
vihoviimene,-1
viihtyäpaikka,1
vaapaan,1
pilluasaavia,-1
kohtuutttomilla,1
kilttient,1
ihanamiss,1
kullikkaa,1
vittumaasia,-3
inkkarityylinen,1
maahnmuuttokriittiset,1
asenteelinen,-1
valehteleeet,-1
alastonkyykky,1
kyykkäröiminen,1
hyväntuulisii,1
boooooring,-1
boring,-1
booring,-1
tylsä,-1
rumanakki,-1
tyydyttävä hyvä,1
rakasyunut,2
romanssityyppinen,3
eitaasnappaa,1
manipulate,-2
vittukyll,-3
halvaantumienen,-1
vaativampaaki,1
kiiinnostaisko,1
kerjätänainen,-1
kerjääjistä,-1
tyyytyväinen,1
runkkaaa,1
puutuui,1
propagandistinen populistinen,-1
ihastust,1
sensorineuraalinen,-1
sekkatyyppinen,1
syyriassamuuttuu,1
onkaaan,1
paskimpiin,-1
kohtuupalkkainen,1
rauhass,1
synkkkä,1
liii iv,1
innnovaatiot,1
kepu saarikko,1
ukaasillaajakaa,1
cccccccccccc,1
itsemurhakanditaatiksi,-3
itkonniemeltä,-1
vastiikkeellista,1
rikkoii,1
sopiiiko,1
suuntaansiis,1
reistaamaanjatkakaa,1
syöpäriskinen,-1
vaiii,1
laittomiavwll,-1
kyyluuu,1
maailmasuuri,1
trollixxx,-1
kiusattas,-1
pilkkavuokrainen,-1
herkkä usko,1
hauskkaa,2
pakkoverottaa,1
hänellevapaamuurari,1
paskaamaan,-2
viisaudessaa,1
itkettyuskon,-1
tyypiilisiin,1
kiinnostavaa,1
sisäsiittosiin,-1
sisäsiittoinen,-1
rankka,-1
väkivaltahakuinen,-1
myönteinen,1
paniikkihäirio,1
rikolliseen,-1
kauhistunena,-1
ryssämäinen,-1
ruman,-1
uusivastaavahinta,1
monitaakkakulttuurilaisten,1
paskamhaisia,-1
kusevat kiitokseksi,-1
ärsyträä,-1
pahaa,-1
hengellinen,1
hyysäriuunojen,-1
paskasista,-1
kaarrrmee,-1
maahanmuuttohullu,-1
onnellinnen,1
viisaammiltaopiskelen,1
